placeID,open ,close,day
132983,21:00,0:00,Sun;
132982,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132982,21:00,1:00,Sat;
132982,21:00,0:00,Sun;
132981,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132981,21:00,1:00,Sat;
132981,21:00,0:00,Sun;
132980,0:00,0:00,Mon;Tue;Wed;Thu;Fri;
132980,0:00,0:00,Sat;
132980,8:00,11:00,Sun;
132979,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132979,21:00,1:00,Sat;
132979,21:00,0:00,Sun;
132978,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132978,21:00,1:00,Sat;
132978,21:00,0:00,Sun;
132977,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132977,21:00,1:00,Sat;
132977,21:00,0:00,Sun;
132976,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132976,21:00,1:00,Sat;
132976,21:00,0:00,Sun;
132975,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132975,21:00,1:00,Sat;
132975,21:00,0:00,Sun;
132974,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132974,21:00,1:00,Sat;
132974,21:00,0:00,Sun;
132973,21:00,1:30,Mon;Tue;Wed;Thu;Fri;
132973,20:00,1:00,Sat;
132973,20:00,0:30,Sun;
132972,19:00,1:00,Mon;Tue;Wed;Thu;Fri;
132972,19:00,2:00,Sat;
132972,19:00,2:00,Sun;
132971,8:00,18:00,Sat;
132971,8:00,19:00,Mon;Tue;Wed;Thu;Fri;
132971,8:00,17:00,Sun;
132970,20:00,1:00,Mon;Tue;Wed;Thu;Fri;
132970,20:00,3:30,Sat;
132970,20:00,2:00,Sun;
132969,15:00,23:30,Mon;Tue;Wed;Thu;Fri;
132969,15:00,23:30,Sat;
132969,15:00,23:30,Sun;
132968,15:00,23:30,Mon;Tue;Wed;Thu;Fri;
132968,15:00,23:30,Sat;
132968,15:00,23:30,Sun;
132967,21:00,3:00,Mon;Tue;Wed;Thu;Fri;
132967,21:00,3:00,Sat;
132967,21:00,3:00,Sun;
132966,15:00,3:00,Mon;Tue;Wed;Thu;Fri;
132966,15:00,3:00,Sat;
132966,17:00,3:00,Sun;
132965,17:00,3:00,Mon;Tue;Wed;Thu;Fri;
132965,17:00,3:00,Sat;
132965,17:00,3:00,Sun;
132964,12:00,23:30,Mon;Tue;Wed;Thu;Fri;
132964,12:00,23:30,Sat;
132964,12:00,23:30,Sun;
132963,10:00,22:00,Mon;Tue;Wed;Thu;Fri;
132963,10:00,22:00,Sat;
132963,10:00,22:00,Sun;
132962,8:00,18:00,Mon;Tue;Wed;Thu;Fri;
132962,8:00,18:00,Sat;
132962,8:00,18:00,Sun;
132961,18:00,7:00,Mon;Tue;Wed;Thu;Fri;
132961,18:00,7:00,Sat;
132961,18:00,7:00,Sun;
132960,8:00,19:00,Mon;Tue;Wed;Thu;Fri;
132960,8:00,19:00,Sat;
132960,8:00,19:00,Sun;
132959,19:00,23:30,Mon;Tue;Wed;Thu;Fri;
132959,19:00,23:30,Sat;
132959,19:00,23:30,Sun;
132958,10:00,23:30,Mon;Tue;Wed;Thu;Fri;
132958,10:00,23:30,Sat;
132958,10:00,23:30,Sun;
132957,10:00,23:00,Mon;Tue;Wed;Thu;Fri;
132957,10:00,23:00,Sat;
132957,10:00,23:00,Sun;
132956,12:00,23:30,Mon;Tue;Wed;Thu;Fri;
132956,12:00,22:30,Sat;
132956,12:00,21:00,Sun;
132955,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132955,0:00,23:30,Sat;
132955,0:00,23:30,Sun;
132954,8:00,22:30,Mon;Tue;Wed;Thu;Fri;
132954,8:00,15:30,Sat;
132954,8:00,13:00,Sun;
132953,10:00,17:00,Mon;Tue;Wed;Thu;Fri;
132953,10:00,17:30,Sat;
132953,10:00,17:30,Sun;
132951,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132951,0:00,23:30,Sat;
132951,0:00,23:30,Sun;
132950,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132950,0:00,23:30,Sat;
132950,0:00,23:30,Sun;
132948,8:00,12:00,Mon;Tue;Wed;Thu;Fri;
132948,8:00,12:00,Sat;
132948,8:00,12:00,Sun;
132947,12:00,20:00,Mon;Tue;Wed;Thu;Fri;
132947,12:00,20:00,Sat;
132947,12:00,20:00,Sun;
132946,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132946,0:00,23:30,Sat;
132946,0:00,23:30,Sun;
132945,9:00,17:00,Mon;Tue;Wed;Thu;Fri;
132945,9:00,18:00,Sat;
132945,9:00,17:00,Sun;
132944,12:00,19:00,Mon;Tue;Wed;Thu;Fri;
132944,12:00,19:00,Sat;
132944,12:00,19:00,Sun;
132943,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132943,0:00,23:30,Sat;
132943,0:00,23:30,Sun;
132942,12:00,19:00,Mon;Tue;Wed;Thu;Fri;
132942,12:00,19:00,Sat;
132942,12:00,18:00,Sun;
132941,15:00,21:00,Mon;Tue;Wed;Thu;Fri;
132941,15:00,21:00,Sat;
132941,15:00,21:00,Sun;
132940,21:00,1:00,Mon;Tue;Wed;Thu;Fri;
132940,21:00,1:30,Sat;
132940,21:00,0:00,Sun;
132939,10:00,14:30,Mon;Tue;Wed;Thu;Fri;
132939,10:00,14:30,Sat;
132939,0:00,23:30,Sun;
132938,0:00,0:00,Mon;Tue;Wed;Thu;Fri;
132938,11:00,16:00,Sat;
132938,11:00,16:00,Sun;
132937,21:00,2:00,Mon;Tue;Wed;Thu;Fri;
132937,21:00,2:00,Sat;
132937,16:00,23:30,Sun;
132936,9:30,16:00,Mon;Tue;Wed;Thu;Fri;
132936,9:30,16:00,Sat;
132936,0:00,23:30,Sun;
132935,0:00,0:00,Mon;Tue;Wed;Thu;Fri;
132935,12:00,17:00,Sat;
132935,12:00,17:00,Sun;
132934,9:00,18:00,Mon;Tue;Wed;Thu;Fri;
132934,9:00,18:00,Sat;
132934,9:00,18:00,Sun;
132933,19:00,2:00,Mon;Tue;Wed;Thu;Fri;
132933,19:00,4:00,Sat;
132933,19:00,2:00,Sun;
132932,11:00,23:30,Mon;Tue;Wed;Thu;Fri;
132932,10:00,23:30,Sat;
132932,10:30,20:00,Sun;
132931,8:00,22:00,Mon;Tue;Wed;Thu;Fri;
132931,8:00,22:00,Sat;
132931,8:00,22:00,Sun;
132930,10:00,14:30,Mon;Tue;Wed;Thu;Fri;
132930,10:00,14:30,Sat;
132930,0:00,0:00,Sun;
132929,8:00,14:00,Mon;Tue;Wed;Thu;Fri;
132929,8:00,14:00,Sat;
132929,8:00,14:00,Sun;
132928,6:30,17:00,Mon;Tue;Wed;Thu;Fri;
132928,0:00,0:00,Sat;
132928,0:00,0:00,Sun;
132927,13:30,23:30,Mon;Tue;Wed;Thu;Fri;
132927,13:00,23:30,Sat;
132927,13:00,23:30,Sun;
132926,7:00,20:00,Mon;Tue;Wed;Thu;Fri;
132926,7:00,20:00,Sat;
132926,7:00,20:00,Sun;
132925,9:00,21:00,Mon;Tue;Wed;Thu;Fri;
132925,9:00,21:00,Sat;
132925,9:00,21:00,Sun;
132924,10:30,21:00,Mon;Tue;Wed;Thu;Fri;
132924,10:30,21:00,Sat;
132924,10:30,21:00,Sun;
132923,4:30,23:30,Mon;Tue;Wed;Thu;Fri;
132923,4:30,23:30,Sat;
132923,4:30,23:30,Sun;
132922,19:00,23:00,Mon;Tue;Wed;Thu;Fri;
132922,19:00,23:00,Sat;
132922,19:00,23:00,Sun;
132921,1:00,20:30,Mon;Tue;Wed;Thu;Fri;
132921,1:00,23:30,Sat;
132921,1:00,23:30,Sun;
132920,13:00,23:30,Mon;Tue;Wed;Thu;Fri;
132920,13:00,23:30,Sat;
132920,2:00,23:30,Sun;
132919,9:00,13:00,Mon;Tue;Wed;Thu;Fri;
132919,9:00,13:00,Sat;
132919,9:00,12:00,Sun;
132918,9:00,18:00,Mon;Tue;Wed;Thu;Fri;
132918,9:00,18:00,Sat;
132918,9:00,17:00,Sun;
132917,9:00,21:00,Mon;Tue;Wed;Thu;Fri;
132917,9:00,21:00,Sat;
132917,9:00,18:00,Sun;
132916,18:00,22:30,Mon;Tue;Wed;Thu;Fri;
132916,18:00,23:30,Sat;
132916,16:00,23:30,Sun;
132915,7:00,14:00,Mon;Tue;Wed;Thu;Fri;
132915,7:00,14:30,Sat;
132915,7:00,14:00,Sun;
132914,18:30,23:00,Mon;Tue;Wed;Thu;Fri;
132914,18:00,23:30,Sat;
132914,18:00,23:30,Sun;
132913,13:00,23:30,Mon;Tue;Wed;Thu;Fri;
132913,13:00,23:30,Sat;
132913,13:00,23:30,Sun;
132912,7:30,14:30,Mon;Tue;Wed;Thu;Fri;
132912,7:30,14:30,Sat;
132912,7:30,14:30,Sun;
132911,11:00,15:30,Mon;Tue;Wed;Thu;Fri;
132911,11:00,15:30,Sat;
132911,0:00,23:30,Sun;
132910,8:00,17:00,Mon;Tue;Wed;Thu;Fri;
132910,8:00,17:00,Sat;
132910,8:00,17:00,Sun;
132909,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132909,0:00,23:30,Sat;
132909,0:00,23:30,Sun;
132908,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132908,0:00,23:30,Sat;
132908,0:00,23:30,Sun;
132907,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132907,0:00,23:30,Sat;
132907,0:00,23:30,Sun;
132906,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132906,0:00,23:30,Sat;
132906,0:00,23:30,Sun;
132905,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132905,0:00,23:30,Sat;
132905,0:00,23:30,Sun;
132904,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132904,0:00,23:30,Sat;
132904,0:00,23:30,Sun;
132903,14:00,18:30,Mon;Tue;Wed;Thu;Fri;
132903,14:00,18:30,Sat;
132903,14:00,18:30,Sun;
132902,19:30,2:00,Mon;Tue;Wed;Thu;Fri;
132902,19:30,2:00,Sat;
132902,7:30,2:00,Sun;
132901,19:30,23:30,Mon;Tue;Wed;Thu;Fri;
132901,18:00,23:30,Sat;
132901,18:30,23:30,Sun;
132900,13:00,22:00,Mon;Tue;Wed;Thu;Fri;
132900,13:00,22:00,Sat;
132900,14:00,22:00,Sun;
132899,7:00,23:30,Mon;Tue;Wed;Thu;Fri;
132899,7:00,23:30,Sat;
132899,7:00,23:30,Sun;
132898,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132898,0:00,23:30,Sat;
132898,0:00,23:30,Sun;
132897,10:00,17:00,Mon;Tue;Wed;Thu;Fri;
132897,10:00,17:00,Sat;
132897,0:00,23:30,Sun;
132896,6:30,23:30,Mon;Tue;Wed;Thu;Fri;
132896,6:30,23:30,Sat;
132896,6:30,23:30,Sun;
132895,7:30,23:30,Mon;Tue;Wed;Thu;Fri;
132895,7:30,23:30,Sat;
132895,7:30,23:30,Sun;
132894,9:00,20:00,Mon;Tue;Wed;Thu;Fri;
132894,9:00,21:00,Sat;
132894,11:00,23:30,Sun;
132893,7:00,13:00,Mon;Tue;Wed;Thu;Fri;
132893,10:00,21:00,Sat;
132893,0:00,23:30,Sun;
132892,8:00,20:30,Mon;Tue;Wed;Thu;Fri;
132892,10:00,20:00,Sat;
132892,0:00,23:30,Sun;
132891,9:00,23:30,Mon;Tue;Wed;Thu;Fri;
132891,7:00,18:30,Sat;
132891,10:00,19:00,Sun;
132890,9:00,20:00,Mon;Tue;Wed;Thu;Fri;
132890,9:00,20:00,Sat;
132890,0:00,23:30,Sun;
132889,10:00,19:00,Mon;Tue;Wed;Thu;Fri;
132889,12:00,23:30,Sat;
132889,0:00,23:30,Sun;
132888,8:00,19:00,Mon;Tue;Wed;Thu;Fri;
132888,9:00,19:00,Sat;
132888,0:00,0:00,Sun;
132887,9:00,23:30,Sat;
132887,8:30,23:00,Mon;Tue;Wed;Thu;Fri;
132887,10:00,23:30,Sun;
132886,8:00,23:30,Mon;Tue;Wed;Thu;Fri;
132886,8:30,23:30,Sat;
132886,8:30,23:30,Sun;
132885,8:00,23:30,Mon;Tue;Wed;Thu;Fri;
132885,8:00,23:30,Sat;
132885,8:00,23:30,Sun;
132884,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132884,0:00,23:30,Sat;
132884,0:00,23:30,Sun;
132883,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132883,0:00,23:30,Sat;
132883,0:00,23:30,Sun;
132882,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132882,0:00,23:30,Sat;
132882,0:00,23:30,Sun;
132881,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132881,0:00,23:30,Sat;
132881,0:00,23:30,Sun;
132880,11:00,18:30,Mon;Tue;Wed;Thu;Fri;
132880,10:30,19:00,Sat;
132880,10:30,19:00,Sun;
132879,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132879,0:00,23:30,Sat;
132879,0:00,23:30,Sun;
132878,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132878,0:00,23:30,Sat;
132878,0:00,23:30,Sun;
132877,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132877,0:00,23:30,Sat;
132877,0:00,23:30,Sun;
132876,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132876,0:00,23:30,Sat;
132876,0:00,23:30,Sun;
132875,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132875,0:00,23:30,Sat;
132875,0:00,23:30,Sun;
132874,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132874,0:00,23:30,Sat;
132874,0:00,23:30,Sun;
132873,11:00,22:00,Mon;Tue;Wed;Thu;Fri;
132873,11:00,22:00,Sat;
132873,11:00,22:00,Sun;
132872,9:00,21:00,Mon;Tue;Wed;Thu;Fri;
132872,9:30,21:00,Sat;
132872,0:00,0:00,Sun;
132871,15:00,23:30,Mon;Tue;Wed;Thu;Fri;
132871,15:00,23:30,Sat;
132871,15:00,23:30,Sun;
132870,10:30,23:00,Mon;Tue;Wed;Thu;Fri;
132870,10:30,23:00,Sat;
132870,10:30,23:00,Sun;
132869,10:00,23:00,Mon;Tue;Wed;Thu;Fri;
132869,10:00,23:00,Sat;
132869,10:00,23:00,Sun;
132868,14:00,2:00,Mon;Tue;Wed;Thu;Fri;
132868,14:00,2:00,Sat;
132868,14:00,2:00,Sun;
132867,8:00,22:30,Mon;Tue;Wed;Thu;Fri;
132867,8:00,23:30,Sat;
132867,8:00,23:30,Sun;
132866,9:00,22:00,Mon;Tue;Wed;Thu;Fri;
132866,9:00,22:00,Sat;
132866,9:00,22:00,Sun;
132865,8:00,23:00,Mon;Tue;Wed;Thu;Fri;
132865,8:00,23:00,Sat;
132865,8:00,23:00,Sun;
132864,20:00,1:00,Mon;Tue;Wed;Thu;Fri;
132864,20:00,5:00,Sat;
132864,20:00,3:00,Sun;
132863,10:00,22:30,Mon;Tue;Wed;Thu;Fri;
132863,10:00,22:30,Sat;
132863,10:00,22:30,Sun;
132862,9:30,23:30,Mon;Tue;Wed;Thu;Fri;
132862,9:30,23:30,Sat;
132862,9:30,23:30,Sun;
132861,10:00,23:30,Mon;Tue;Wed;Thu;Fri;
132861,10:00,23:30,Sat;
132861,10:00,23:30,Sun;
132860,10:00,23:00,Mon;Tue;Wed;Thu;Fri;
132860,10:00,23:00,Sat;
132860,10:00,23:00,Sun;
132859,9:30,22:00,Mon;Tue;Wed;Thu;Fri;
132859,9:30,22:00,Sat;
132859,9:30,22:00,Sun;
132858,18:30,23:30,Mon;Tue;Wed;Thu;Fri;
132858,18:30,23:30,Sat;
132858,18:30,23:30,Sun;
132857,10:00,22:00,Mon;Tue;Wed;Thu;Fri;
132857,10:00,22:00,Sat;
132857,10:00,22:00,Sun;
132856,10:30,22:30,Mon;Tue;Wed;Thu;Fri;
132856,10:30,22:30,Sat;
132856,10:30,22:30,Sun;
132855,10:00,16:30,Mon;Tue;Wed;Thu;Fri;
132855,10:00,16:30,Sat;
132855,10:00,16:30,Sun;
132854,10:30,22:00,Mon;Tue;Wed;Thu;Fri;
132854,10:30,22:00,Sat;
132854,10:30,22:00,Sun;
132853,12:00,19:00,Mon;Tue;Wed;Thu;Fri;
132853,12:00,19:00,Sat;
132853,0:00,0:00,Sun;
132852,18:00,5:30,Mon;Tue;Wed;Thu;Fri;
132852,18:00,5:30,Sat;
132852,18:00,4:30,Sun;
132851,9:00,22:00,Mon;Tue;Wed;Thu;Fri;
132851,9:00,22:00,Sat;
132851,9:00,22:00,Sun;
132850,8:00,22:00,Mon;Tue;Wed;Thu;Fri;
132850,8:00,22:00,Sat;
132850,18:00,22:00,Sun;
132849,14:00,21:00,Mon;Tue;Wed;Thu;Fri;
132849,14:00,21:00,Sat;
132849,14:00,21:00,Sun;
132848,17:30,1:30,Mon;Tue;Wed;Thu;Fri;
132848,17:30,1:30,Sat;
132848,17:30,1:30,Sun;
132847,20:00,1:30,Mon;Tue;Wed;Thu;Fri;
132847,20:00,1:30,Sat;
132847,20:00,1:30,Sun;
132846,8:00,23:30,Mon;Tue;Wed;Thu;Fri;
132846,8:00,23:30,Sat;
132846,8:00,23:30,Sun;
132845,19:30,23:30,Mon;Tue;Wed;Thu;Fri;
132845,19:30,23:30,Sat;
132845,19:30,23:30,Sun;
132844,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132844,0:00,23:30,Sat;
132844,0:00,23:30,Sun;
132843,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132843,0:00,23:30,Sat;
132843,0:00,23:30,Sun;
132842,19:00,4:00,Mon;Tue;Wed;Thu;Fri;
132842,19:00,4:00,Sat;
132842,19:00,12:00,Sun;
132841,12:00,18:00,Mon;Tue;Wed;Thu;Fri;
132841,12:00,18:00,Sat;
132841,12:00,18:00,Sun;
132840,7:00,11:00,Mon;Tue;Wed;Thu;Fri;
132840,7:00,11:00,Sat;
132840,0:00,0:00,Sun;
132839,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132839,0:00,23:30,Sat;
132839,0:00,23:30,Sun;
132838,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132838,0:00,23:30,Sat;
132838,0:00,23:30,Sun;
132837,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132837,0:00,23:30,Sat;
132837,0:00,23:30,Sun;
132836,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132836,0:00,23:30,Sat;
132836,0:00,23:30,Sun;
132835,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132835,0:00,23:30,Sat;
132835,0:00,23:30,Sun;
132834,8:30,15:00,Mon;Tue;Wed;Thu;Fri;
132834,0:00,23:30,Sat;
132834,0:00,23:30,Sun;
132833,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132833,0:00,23:30,Sat;
132833,0:00,23:30,Sun;
132832,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132832,0:00,23:30,Sat;
132832,0:00,23:30,Sun;
132831,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132831,0:00,23:30,Sat;
132831,0:00,23:30,Sun;
132830,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132830,0:00,23:30,Sat;
132830,0:00,23:30,Sun;
132829,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132829,0:00,23:30,Sat;
132829,0:00,23:30,Sun;
132828,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132828,0:00,23:30,Sat;
132828,0:00,23:30,Sun;
132827,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132827,0:00,23:30,Sat;
132827,0:00,23:30,Sun;
132826,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132826,0:00,23:30,Sat;
132826,0:00,23:30,Sun;
132825,9:00,12:00,Mon;Tue;Wed;Thu;Fri;
132825,9:00,12:00,Sat;
132825,9:00,12:00,Sun;
132824,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132824,0:00,23:30,Sat;
132824,0:00,23:30,Sun;
132823,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132823,0:00,23:30,Sat;
132823,0:00,23:30,Sun;
132822,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132822,0:00,23:30,Sat;
132822,0:00,23:30,Sun;
132821,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132821,0:00,23:30,Sat;
132821,0:00,23:30,Sun;
132820,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132820,0:00,23:30,Sat;
132820,0:00,23:30,Sun;
132819,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132819,0:00,23:30,Sat;
132819,0:00,23:30,Sun;
132818,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132818,0:00,23:30,Sat;
132818,0:00,23:30,Sun;
132817,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132817,0:00,23:30,Sat;
132817,0:00,23:30,Sun;
132816,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132816,0:00,23:30,Sat;
132816,0:00,23:30,Sun;
132815,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132815,0:00,23:30,Sat;
132815,0:00,23:30,Sun;
132813,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132813,0:00,23:30,Sat;
132813,0:00,23:30,Sun;
132812,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132812,0:00,23:30,Sat;
132812,0:00,23:30,Sun;
132811,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132811,0:00,23:30,Sat;
132811,0:00,23:30,Sun;
132810,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132810,0:00,23:30,Sat;
132810,0:00,23:30,Sun;
132809,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132809,0:00,23:30,Sat;
132809,0:00,23:30,Sun;
132808,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132808,0:00,23:30,Sat;
132808,0:00,23:30,Sun;
132807,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132807,0:00,23:30,Sat;
132807,0:00,23:30,Sun;
132806,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132806,0:00,23:30,Sat;
132806,0:00,23:30,Sun;
132805,9:00,19:00,Sat;
132805,9:00,19:00,Mon;Tue;Wed;Thu;Fri;
132805,9:00,19:00,Sun;
132804,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132804,0:00,23:30,Sat;
132804,0:00,23:30,Sun;
132803,11:00,23:30,Mon;Tue;Wed;Thu;Fri;
132803,11:30,23:30,Sat;
132803,11:30,23:30,Sun;
132802,9:00,23:30,Mon;Tue;Wed;Thu;Fri;
132802,9:30,23:30,Sat;
132802,9:30,23:30,Sun;
132801,12:00,23:30,Mon;Tue;Wed;Thu;Fri;
132801,13:30,23:30,Sat;
132801,13:00,23:30,Sun;
132799,9:00,23:30,Mon;Tue;Wed;Thu;Fri;
132799,10:30,23:30,Sat;
132799,11:30,23:30,Sun;
132798,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132798,0:00,23:30,Sat;
132798,0:00,23:30,Sun;
132797,10:00,23:30,Mon;Tue;Wed;Thu;Fri;
132797,10:00,23:30,Sat;
132797,10:00,23:30,Sun;
132796,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132796,0:00,23:30,Sat;
132796,0:00,23:30,Sun;
132795,10:00,23:00,Mon;Tue;Wed;Thu;Fri;
132795,9:00,23:30,Sat;
132795,9:00,23:30,Sun;
132794,0:00,23:30,Mon;Tue;Wed;Thu;Fri;
132794,0:00,23:30,Sat;
132794,0:00,23:30,Sun;
132793,10:30,22:30,Mon;Tue;Wed;Thu;Fri;
132793,10:00,23:00,Sat;
132793,10:00,23:00,Sun;
132792,9:00,23:00,Mon;Tue;Wed;Thu;Fri;
132792,9:00,23:00,Sat;
132792,9:00,23:00,Sun;
132791,9:00,23:30,Mon;Tue;Wed;Thu;Fri;
132791,9:00,23:30,Sat;
132791,9:00,23:30,Sun;
132790,14:00,23:30,Mon;Tue;Wed;Thu;Fri;
132790,14:00,23:30,Sat;
132790,14:00,23:30,Sun;
132789,11:00,19:00,Mon;Tue;Wed;Thu;Fri;
132789,11:00,19:00,Sat;
132789,11:00,19:00,Sun;
132788,14:00,23:00,Mon;Tue;Wed;Thu;Fri;
132788,14:00,23:00,Sat;
132788,14:00,23:00,Sun;
132787,14:00,23:30,Mon;Tue;Wed;Thu;Fri;
132787,14:00,23:30,Sat;
132787,14:00,23:30,Sun;
132786,9:00,23:30,Mon;Tue;Wed;Thu;Fri;
132786,9:00,23:30,Sat;
132786,9:00,23:30,Sun;
132785,14:00,23:30,Mon;Tue;Wed;Thu;Fri;
132785,14:00,23:30,Sat;
132785,14:00,23:30,Sun;
132784,14:00,23:30,Mon;Tue;Wed;Thu;Fri;
132784,14:00,23:30,Sat;
132784,14:00,23:30,Sun;
132783,11:00,23:00,Mon;Tue;Wed;Thu;Fri;
132783,11:00,23:30,Sat;
